STRUC_Easting,STRUC_Northing,STRUC_Elevation,Leapfrog Dip,Leapfrog Dip Direction,Mute Flag
9383.773945,5820.924274,3757.115028,38.604,95.28,M
9383.592386,5820.996892,3755.880418,34.018,107.301,M
9383.031216,5821.207551,3752.127998,33.142,88.001,3
9382.942158,5821.240318,3751.53555,37.603,81.138,1
9381.539492,5821.756399,3742.20449,38.795,95.374,1
9381.227788,5821.871083,3740.130921,32.714,80.086,1
9379.436645,5822.376057,3728.58033,52.294,69.181,M
9378.550503,5822.588801,3722.953653,43.18,78.341,M
9406.854558,5807.794534,3931.531537,33.075,88.396,3
9406.542947,5807.030956,3928.387917,44.532,86.607,3
9405.972461,5805.633021,3922.632674,42.665,73.424,1
9405.002168,5803.267268,3912.913416,39.966,84.071,M
9404.198412,5801.345828,3905.08577,46.863,78.587,1
9401.882919,5796.300029,3884.367438,51.622,61.831,3
9398.62476,5789.941325,3858.382031,54.034,76.92,M
9394.083104,5781.554242,3823.668595,50.994,68.502,M
9393.724905,5780.908034,3820.967834,47.673,59.208,3
9392.675603,5779.055833,3813.256287,42.225,61.356,1
9392.589276,5778.905098,3812.629928,39.821,72.185,M
9392.356858,5778.499273,3810.943574,52.637,61.031,M
9392.184204,5778.197803,3809.690855,40.714,68.657,3
9389.951663,5774.4986,3794.390281,50.718,75.76,1
9389.589471,5773.959603,3792.183859,44.074,81.713,M
9389.463492,5773.772125,3791.416408,37.359,86.252,3
9389.022563,5773.115954,3788.730329,38.509,82.979,1
9388.038347,5771.651286,3782.734616,36.265,91.026,M
9387.407442,5770.731833,3778.945326,31.926,87.018,M
9386.850155,5769.967601,3775.731624,38.508,84.471,1
9386.642211,5769.68244,3774.532482,43.076,87.725,1
9385.669037,5768.347885,3768.920495,35.915,74.827,3
9385.502683,5768.119756,3767.961181,46.118,76.989,M
9384.945395,5767.355524,3764.747479,50.849,79.353,1
9381.835668,5763.28909,3747.17822,44.041,86.486,3
9381.604824,5762.991488,3745.881823,40.388,80.116,1
9381.33978,5762.649796,3744.393368,47.62,93.146,M
9380.587318,5761.694831,3740.21675,31.322,73.331,M
9380.001932,5760.977077,3737.049392,39.455,84.315,M
9379.780195,5760.705201,3735.849636,35.832,77.612,M
9379.389938,5760.226698,3733.738064,42.174,73.852,1
9379.097245,5759.867821,3732.154385,48.775,89.947,3
9404.819372,5802.215035,3935.549686,39.89,19.095,M
9403.739619,5800.929405,3932.241315,45.282,25.814,M
9403.057687,5800.119585,3930.154509,46.756,13.481,3
9402.072674,5798.949844,3927.140233,43.589,1.83,M
9400.615554,5797.219459,3922.681246,34.408,3.37,3
9399.455687,5795.842073,3919.131892,44.443,9.276,M
9397.543632,5793.666503,3913.368933,41.039,351.995,M
9395.406758,5791.27654,3906.966789,41.81,12.707,3
9393.308683,5788.929971,3900.680885,40.156,30.355,1
9391.978758,5787.453916,3896.687879,51.756,21.947,M
9390.929462,5786.292638,3893.534974,41.961,18.982,M
9388.130348,5783.194797,3885.12424,49.568,9.639,M
9387.477519,5782.472297,3883.162632,41.893,19.123,1
9385.345441,5780.131711,3876.762989,36.824,18.862,3
9383.971127,5778.626645,3872.639151,55.375,30.407,M
9374.621718,5768.444045,3844.668775,50.655,13.194,M
9372.57823,5766.260326,3838.617491,38.878,338.899,M
9371.715424,5765.338312,3836.062505,46.197,16.51,1
9369.883854,5763.381053,3830.638762,39.917,16.092,1
9369.066459,5762.507566,3828.218249,41.508,6.955,3
9366.9381,5760.324263,3822.028594,43.976,12.44,3
9362.581043,5755.921339,3809.440059,43.952,0.942,M
9359.630271,5753.009351,3801.014803,45.076,16.183,M
9357.681014,5751.093821,3795.460774,46.823,7.277,M
9355.685666,5749.141494,3789.779608,31.549,2.912,3
9354.8363,5748.329821,3787.37084,39.737,18.436,M
9354.468663,5747.9785,3786.328239,16.407,354.975,M
9351.594127,5745.231534,3778.176177,51.155,355.113,1
9350.545095,5744.229057,3775.201168,36.998,2.138,1
9349.800315,5743.51733,3773.089002,35.027,10.682,M
9348.524648,5742.31152,3769.483639,14.632,97.702,M
9348.153476,5741.966606,3768.440152,30.618,117.351,1
9346.806377,5740.714804,3764.653014,20.621,109.156,M
9344.230569,5738.321216,3757.411574,45.844,20.276,M
9383.209938,5986.588066,3887.637895,35.128,83.315,M
9385.963896,5986.006675,3855.460806,36.371,58.375,M
9386.436064,5985.892695,3849.88192,30.807,70.346,3
9390.655731,5984.486501,3796.216315,60.308,75.193,1
9391.005493,5984.35712,3791.581294,41.428,73.877,3
9391.145179,5984.292104,3789.587243,36.664,69.528,1
9391.165952,5984.282195,3789.288127,31.426,74.269,3
9391.377151,5984.181459,3786.247116,37.148,61.915,M
9391.494868,5984.125311,3784.552126,49.937,67.1,M
9392.703817,5983.512996,3766.804025,37.502,65.978,M
9392.776641,5983.457519,3765.557382,38.09,57.194,3
9392.814509,5983.428671,3764.909127,56.836,80.45,M
9392.931027,5983.339908,3762.914498,37.898,61.605,1
9393.172802,5983.155725,3758.775643,38.242,58.464,M
9393.292233,5983.064743,3756.731149,38.045,62.584,1
9388.908503,5990.00685,3911.430775,31.646,17.673,M
9391.558376,5990.555612,3904.115241,42.629,359.851,M
9392.747422,5990.801852,3900.83263,40.917,24.71,M
9442.968226,6000.036424,3759.268723,36.296,67.889,3
9446.143518,6000.495189,3750.008905,31.047,82.013,1
9449.019577,6000.878937,3741.436652,29.907,37.057,M
9450.004746,6001.010387,3738.5003,34.707,40.014,M
9390.464359,5984.815779,3908.31826,40.622,155.858,M
9401.324903,5982.416692,3878.633896,28.923,149.705,1
9417.347429,5978.741079,3833.589965,19.152,182.031,M
9437.496888,5973.242341,3774.748265,34.367,149.569,3
9442.8742,5971.574566,3758.538198,26.396,123.731,1
9445.499894,5970.721426,3750.520201,27.781,139.38,1
9447.781894,5969.979959,3743.551729,34.611,150.893,3
9393.954011,5924.512694,3856.428445,38.126,68.546,1
9395.515255,5924.484653,3811.605657,38.97,37.905,M
9395.810713,5924.444706,3801.56008,38.549,68.042,M
9396.086921,5924.404281,3792.11424,38.638,88.712,3
9396.179336,5924.290159,3787.166418,39.215,69.092,M
9396.224143,5924.234827,3784.767475,38.957,84.378,3
9396.448429,5923.882009,3770.073945,40.026,78.098,M
9396.417877,5923.664615,3762.677202,40.604,75.296,M
9396.407555,5923.591171,3760.178302,35.593,75.744,3
9396.397439,5923.519196,3757.72938,40.565,76.062,3
9396.371164,5923.327903,3750.782108,40.614,70.963,3
9396.359968,5923.235384,3746.333084,40.664,65.873,M
9396.341224,5923.080493,3738.884718,45.616,78.512,M
9396.335437,5923.032674,3736.585222,35.44,91.64,M
9396.332166,5923.005646,3735.285508,30.613,88.04,1
9396.317109,5922.931303,3731.986499,40.995,82.792,M
9396.044257,5922.496339,3721.098599,37.255,65.046,M
9395.936618,5922.324748,3716.803372,41.45,89.458,3
9395.91534,5922.290829,3715.954316,40.798,104.087,M
9395.674936,5921.911235,3707.015632,62.413,66.5,M
9395.56808,5921.743505,3703.220839,31.994,78.78,3
9395.369833,5921.43232,3696.180501,43.251,45.182,3
9394.920203,5920.875176,3684.953803,53.373,69.012,M
9394.629579,5920.545528,3678.66915,43.519,69.129,1
9394.539624,5920.443494,3676.7239,33.372,72.68,M
9393.997225,5919.821376,3665.103179,38.41,72.94,1
9393.969138,5919.788951,3664.504714,43.403,73.402,1
9393.735076,5919.518743,3659.51751,43.629,68.97,M
9392.906579,5918.601148,3642.96368,44.149,61.252,3
9403.504711,5928.010842,3906.679254,84.26,273.364,1
9410.278066,5929.762708,3887.516772,74.752,255.755,1
9420.327025,5932.305486,3858.566552,60.917,225.038,3
9422.0002,5932.69654,3853.658701,66.507,228.09,1
9440.249939,5936.482879,3799.317332,26.587,88.014,M
9442.821268,5936.894739,3791.489105,33.159,52.269,M
9449.738806,5937.955603,3770.315798,41.877,81.706,1
9454.415213,5938.605837,3755.657767,42.416,82.476,M
9456.05532,5938.81885,3750.412324,44.69,51.477,3
9457.623022,5939.017029,3745.353479,33.005,83.257,1
9458.162655,5939.075652,3743.532666,33.905,62.591,M
9460.333117,5939.311661,3736.200831,44.791,58.88,M
9462.467251,5939.547272,3728.858321,35.101,57.289,M
9463.366414,5939.625726,3725.736178,29.635,63.08,M
9464.029635,5939.681418,3723.430308,40.123,59.336,3
9413.957248,5919.798472,3862.670245,37.716,30.638,1
9419.214295,5918.535069,3843.519427,29.482,47.885,1
9428.028033,5915.905251,3810.165016,39.255,56.997,1
9435.784916,5913.222709,3779.442799,43.587,67.412,M
9436.174378,5913.077371,3777.846045,33.018,70.057,1
9436.996921,5912.756675,3774.407575,35.489,110.815,M
9438.398719,5912.210137,3768.547647,30.186,56.063,1
9438.804198,5912.052047,3766.852626,47.897,75.703,M
9439.059071,5911.952676,3765.787185,36.76,85.499,M
9439.476134,5911.79007,3764.043735,39.827,61.304,M
9440.05539,5911.564228,3761.622277,46.737,87.675,1
9441.625753,5910.931434,3754.933253,39.917,61.903,3
9442.155431,5910.714197,3752.654054,39.94,62.054,3
9442.549872,5910.552425,3750.956778,32.639,78.581,M
9443.10209,5910.325944,3748.580592,35.155,60.315,3
9444.071288,5909.928446,3744.410142,39.177,68.962,M
9444.44319,5909.775918,3742.809853,40.086,63.383,M
9445.389849,5909.387665,3738.736391,33.605,74.148,1
9447.557993,5908.357035,3728.771597,37.471,89.815,M
9447.726275,5908.276046,3727.993701,43.635,79.034,1
9410.841651,5861.432845,3795.718725,33.765,235.64,1
9412.27337,5858.631916,3777.315641,27.512,223.435,1
9412.697865,5857.773254,3771.635859,42.195,244.149,1
9422.841238,5885.039026,3873.49463,29.942,72.764,3
9438.037762,5885.463168,3831.991377,26.902,56.344,3
9467.350571,5884.947962,3749.235929,26.377,76.515,M
9472.672539,5884.701581,3733.67264,36.636,79.114,3
9476.172988,5884.504631,3723.299259,31.873,79.24,3
9477.526278,5884.400501,3719.219093,34.948,52.239,M
9407.48884,5836.865363,3923.15795,38.576,98.003,M
9408.087358,5836.508575,3917.399958,30.024,73.59,M
9409.189999,5835.837315,3906.627031,29.645,79.796,M
9409.285804,5835.778376,3905.683714,33.669,98.164,M
9410.062332,5835.300652,3898.03788,34.637,81.859,3
9413.978883,5832.610151,3856.861435,31.186,68.685,1
9414.299645,5832.373247,3853.333914,31.662,63.66,M
9414.448475,5832.255708,3851.694849,35.211,81.614,M
9418.111119,5829.318449,3811.115572,36.055,73.154,3
9419.88528,5827.716422,3790.001057,45.151,284.733,M
9420.351168,5827.193521,3783.33776,46.336,32.817,1
9420.50067,5827.025724,3781.199538,37.415,21.414,3
9420.768381,5826.725251,3777.370629,42.269,74.006,M
9421.086143,5826.348793,3772.64627,31.92,77.703,1
9421.30863,5826.066063,3769.16481,37.335,74.401,3
9421.70275,5825.565225,3762.997652,36.456,85.976,3
9421.731356,5825.528874,3762.550036,32.415,74.056,M
9421.912524,5825.29865,3759.715133,36.48,86.284,M
9422.065086,5825.104778,3757.327846,35.72,97.341,1
9422.253369,5824.854919,3754.193421,35.75,97.636,M
9422.346015,5824.731973,3752.651085,32.465,75.044,M
9422.432685,5824.616958,3751.208255,38.359,66.157,1
9422.5074,5824.517808,3749.964435,41.935,82.911,1
9424.432945,5843.205891,3884.896351,42.812,82.273,M
9439.496028,5846.793351,3833.582978,20.883,73.893,M
9457.460826,5850.452792,3769.609509,33.774,79.93,1
9459.298336,5850.780102,3763.226804,25.469,110.775,1
9460.465219,5850.983522,3759.041243,34.481,93.683,M
9460.902462,5851.059047,3757.452025,44.216,80.119,1
9465.02964,5851.770547,3742.424791,25.025,79.129,M
9465.33676,5851.818641,3741.214063,25.096,80.705,3
9468.616796,5852.332281,3728.283477,41.089,68.483,M
9469.292459,5852.438087,3725.619874,31.236,67.218,1
9469.80842,5852.518884,3723.585849,31.041,80.863,3
9487.741008,5855.298585,3644.339152,42.968,64.396,3
9487.923649,5855.320687,3643.5093,32.709,69.44,M
9489.159163,5855.470201,3637.895598,37.548,76.66,1
9489.406266,5855.500103,3636.772858,43.005,64.915,3
9489.857497,5855.554708,3634.722636,38.033,64.371,M
9490.663267,5855.652217,3631.061526,49.442,48.564,M
9491.29714,5855.728924,3628.181453,38.065,64.685,M
9491.940902,5855.80462,3625.25232,38.227,62.357,M
9492.880562,5855.903382,3620.954962,33.276,61.641,M
9493.542595,5855.972964,3617.927278,32.652,90.475,M
9497.032153,5856.409752,3601.96038,29.756,40.662,3
9441.646401,5833.065205,3840.371768,31.301,90.906,1
9443.311821,5832.814363,3835.399252,20.715,44.276,M
9453.99288,5831.177891,3803.373079,32.571,41.335,M
9470.546656,5828.497563,3752.569801,32.602,85.174,3
9473.568868,5827.989857,3742.99846,27.728,115.069,M
9474.16442,5827.884845,3741.092079,33.181,121.067,1
9474.938638,5827.74833,3738.613783,32.744,85.669,M
9475.429969,5827.661695,3737.041018,27.788,84.685,M
9477.484541,5827.298936,3730.464003,33.864,72.062,M
9477.85653,5827.232004,3729.272514,28.964,70.173,M
9411.389454,5806.182529,3926.91795,37.685,75.543,3
9411.695949,5805.92535,3920.730873,32.74,76.676,M
9415.139933,5799.798613,3794.8884,48.438,111.688,M
9415.149374,5799.714984,3793.390763,39.544,90.423,M
9415.153855,5799.660482,3792.442338,39.77,86.499,1
9415.158336,5799.60598,3791.493914,45.093,81.226,M
9415.199135,5799.109726,3782.858257,34.848,85.67,M
9415.227436,5798.765503,3776.868206,55.56,74.908,M
9415.236397,5798.656499,3774.971357,40.57,74.204,M
9415.243001,5798.57618,3773.573678,40.078,84.648,M
9415.247246,5798.524547,3772.67517,43.76,70.48,M
9415.243218,5798.442197,3770.426682,40.727,71.123,M
9415.239549,5798.367167,3768.378058,45.052,87.377,M
9415.236953,5798.314097,3766.929032,35.234,83.091,M
9415.234358,5798.261027,3765.480006,40.526,76.477,1
9415.229435,5798.160377,3762.731853,36.106,59.948,1
9415.224691,5798.063388,3760.083633,35.597,75.717,M
9415.221559,5797.999338,3758.334808,45.655,75.225,M
9415.218426,5797.935288,3756.585983,45.408,82.78,M
9415.215562,5797.876728,3754.987058,40.597,78.011,M
9415.212519,5797.814508,3753.2882,35.428,83.058,M
9415.207123,5797.778638,3752.338893,45.412,84.279,3
9415.192393,5797.687692,3749.940662,30.444,83.582,M
9415.176743,5797.591063,3747.392542,41.126,65.925,1
9415.173367,5797.570221,3746.842947,38.164,64.894,3
9415.152807,5797.443276,3743.495416,45.968,72.6,1
9415.146976,5797.407277,3742.546117,48.173,67.304,M
9415.143293,5797.38454,3741.946559,41.152,68.096,M
9415.133167,5797.322015,3740.297775,31.181,67.888,3
9415.11322,5797.19886,3737.050171,40.72,83.108,M
9415.110151,5797.179913,3736.550539,30.669,84.139,1
9415.106162,5797.155282,3735.901018,30.86,79.551,3
9415.086398,5797.053311,3733.253068,72.874,219.688,M
9415.075268,5797.020239,3732.45383,40.857,82.173,M
9415.032834,5796.894148,3729.406733,62.743,216.479,M
9414.994574,5796.78046,3726.65935,21.651,62.464,M
9414.95214,5796.65437,3723.612253,46.534,69.528,1
9414.671595,5795.792562,3707.838641,41.613,80.851,M
9414.412019,5795.217664,3696.556261,41.671,84.62,1
9415.125278,5806.48467,3930.216812,35.292,137.355,M
9417.02962,5806.284515,3924.288379,50.939,138.038,3
9418.539644,5806.125805,3919.587502,34.221,128.259,M
9421.918887,5805.757472,3908.811129,40.63,135.293,1
9427.266117,5805.150332,3891.36222,38.755,116.464,M
9430.755983,5804.734191,3879.794343,35.234,144.833,M
9438.537173,5803.642519,3853.649633,35.808,292.431,1
9440.053525,5803.426711,3848.544439,40.021,357.96,M
9441.934028,5803.159075,3842.213233,29.849,69.143,M
9443.589472,5802.920938,3836.607433,33.864,112.132,3
9447.600558,5802.321477,3822.738247,52.091,110.43,M
9448.172381,5802.236017,3820.761048,48.334,146.897,1
9450.814674,5801.819369,3811.426818,62.621,340.369,M
9465.265981,5799.279564,3758.576857,24.129,146.229,M
9465.343379,5799.265498,3758.277004,30.823,121.191,1
9467.485536,5798.876202,3749.977847,30.663,114.254,3
9468.486707,5798.694259,3746.099103,34.747,113.655,M
9469.023495,5798.596708,3744.019478,35.434,124.102,M
9470.392587,5798.344403,3738.574679,30.948,114.252,M
9471.287438,5798.178552,3734.978037,31.901,127.712,M
9472.317361,5797.987667,3730.838505,34.152,113.818,3
9473.166384,5797.83031,3727.426057,39.26,113.239,M
9473.501651,5797.768172,3726.078528,38.109,94.211,3
9473.981639,5797.679212,3724.149332,28.186,107.722,M
9475.574665,5797.376764,3717.45292,26.93,143.554,3
9476.326804,5797.233286,3714.263547,38.393,151.063,3
9477.108752,5797.084121,3710.947766,39.591,144.398,M
9477.686614,5796.973888,3708.497394,34.33,133.443,1
9478.775839,5796.766107,3703.878636,37.498,119.855,3
9479.407243,5796.644622,3701.020087,40.549,131.677,M
9480.998806,5796.338135,3693.769025,32.652,114.062,3
9481.654281,5796.211911,3690.78272,24.669,70.819,M
9482.286194,5796.090223,3687.903766,38.985,132.317,M
9483.559533,5795.832947,3682.005197,37.136,133.145,M
9487.245313,5795.021467,3664.395076,43.423,133.129,1
9489.445168,5794.464818,3653.437573,33.706,136.206,M
9489.616203,5794.421539,3652.585649,39.189,128.806,M
9490.251192,5794.260862,3649.422759,30.407,143.888,M
9492.085985,5793.77901,3640.134548,39.82,135.31,1
9492.522785,5793.660334,3637.889727,31.211,150.415,1
9496.526624,5792.554832,3617.14145,43.837,152.749,M
9412.576551,5802.542825,3927.09907,37.314,83.609,1
9413.592109,5800.996786,3919.624554,39.587,50.649,M
9414.557347,5799.483953,3912.239666,34.935,71.686,3
9415.468819,5797.967008,3904.69443,46.715,67.585,M
9417.17676,5795.061238,3890.283417,39.522,54.327,1
9422.691964,5784.48986,3839.361599,37.268,68.677,1
9424.626417,5780.116211,3818.349117,57.056,52.826,1
9427.067358,5774.550435,3791.324155,40.594,56.586,M
9427.577658,5773.348243,3785.621802,43.797,43.21,M
9427.900412,5772.587883,3782.015185,50.56,36.553,3
9428.377035,5771.456304,3776.653999,53.354,47.491,M
9429.075922,5769.75224,3768.612219,55.384,38.708,3
9429.563025,5768.56456,3763.007342,51.176,58.214,M
9430.060752,5767.27991,3756.911262,48.98,69.042,1
9430.404987,5766.262912,3752.027901,48.402,49.364,M
9431.36159,5763.414909,3738.354117,56.959,60.046,M
9431.959314,5761.168498,3727.602543,34.745,67.498,M
9433.016665,5757.058039,3708.058113,40.395,91.548,1
9433.480496,5755.197717,3699.264703,38.175,87.283,M
9434.324472,5751.735586,3682.642388,50.009,71.537,M
9414.88574,5805.596622,3933.810558,28.656,138.454,M
9417.956719,5804.733408,3926.474078,29.956,146.08,M
9419.123692,5804.405387,3923.686215,33.757,143.694,1
9421.288732,5803.796822,3918.513996,29.736,138.178,M
9430.859677,5801.073574,3895.623336,32.094,121.485,1
9446.432374,5796.527382,3858.034794,33.01,160.567,1
9457.910014,5792.999536,3830.095841,29.389,123.402,1
9467.116189,5790.137129,3807.366001,43.246,147.635,M
9475.350972,5787.499546,3786.507283,25.382,195.586,M
9487.226022,5783.820188,3756.533433,27.56,73.171,3
9492.245284,5782.370942,3743.977015,89.474,105.745,M
9494.85119,5781.64336,3737.445187,66.398,270.473,1
9495.584677,5781.438567,3735.606667,38.206,56.42,3
9499.607332,5780.274463,3725.359426,35.791,70.004,3
9500.599855,5779.982348,3722.811472,34.816,77.026,3
9501.974949,5779.577636,3719.281398,35.858,77.65,1
9502.097661,5779.54152,3718.966378,34.074,84.382,M
9506.108662,5778.323012,3708.537484,27.46,41.044,M
9506.835486,5778.095239,3706.623471,33.5,62.534,M
9508.38087,5777.610946,3702.55387,34.255,70.618,M
9511.924763,5776.491668,3693.184041,36.303,71.979,1
9513.600862,5775.94707,3688.687041,35.384,78.973,M
9515.492113,5775.332566,3683.612787,36.918,69.774,M
9516.18268,5775.108187,3681.759986,29.357,65.418,M
9518.528524,5774.345976,3675.466048,28.453,60.213,M
9520.072756,5773.844224,3671.32285,32.11,70.651,M
9520.655747,5773.654799,3669.758676,30.386,85.115,3
9522.147351,5773.169717,3665.744285,33.285,78.829,M
9525.347604,5772.098927,3656.267187,38.536,67.257,3
9526.858658,5771.593335,3651.792415,43.516,69.451,M
9530.214789,5770.47039,3641.853708,30.678,33.773,1
9390.342264,5922.432302,3936.347226,49.023,208.564,1
9391.272226,5921.377747,3930.720273,42.001,200.405,3
9391.931283,5920.595092,3926.646811,39.984,189.545,M
9410.128424,5896.889438,3803.216353,34.925,220.95,1
9410.415191,5896.491826,3801.174376,46.671,226.356,1
9410.75658,5896.018479,3798.743451,44.256,238.597,M
9410.838513,5895.904875,3798.160029,41.925,228.874,3
9411.110489,5895.525403,3796.215289,43.089,233.985,3
9411.431142,5895.051802,3793.832983,47.096,237.678,M
9411.509669,5894.935818,3793.249561,40.771,224.244,1
9411.791058,5894.520208,3791.158966,41.925,229.486,3
9412.105166,5894.056271,3788.825278,50.162,242.078,M
